scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	dev_stage	sample	strain	sample_type	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938250	SRX14743293	SRR18636133	SRA1397993	SRS12504854	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony D_10	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145585_S41_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42970761	8680093722	2658087028								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636133/SRR18636133.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636133/SRR18636133	gs://sra-pub-zq-108/SRR18636133/SRR18636133.lite.1	D_10	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	33 weeks					no		PRJNA819887	SAMN26938313	SRX14743292	SRR18636134	SRA1397993	SRS12504855	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony B_32	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145768_S8_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	44243193	8937124986	2730278506								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636134/SRR18636134.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636134/SRR18636134	gs://sra-pub-zq-108/SRR18636134/SRR18636134.lite.1	B_32	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	33 weeks					no		PRJNA819887	SAMN26938312	SRX14743291	SRR18636135	SRA1397993	SRS12504852	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony B_32	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145766_S7_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	55089968	11128173536	3473267715								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636135/SRR18636135.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636135/SRR18636135	gs://sra-pub-zq-108/SRR18636135/SRR18636135.lite.1	B_32	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	19 weeks					no		PRJNA819887	SAMN26938249	SRX14743290	SRR18636136	SRA1397993	SRS12504853	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony F_16	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145583_S40_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	34739375	7017353750	2219494967								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636136/SRR18636136.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636136/SRR18636136	gs://sra-pub-zq-108/SRR18636136/SRR18636136.lite.1	F_16	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	37 weeks					no		PRJNA819887	SAMN26938311	SRX14743289	SRR18636137	SRA1397993	SRS12504850	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony A_13	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145764_S6_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	53616439	10830520678	3319775744								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636137/SRR18636137.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636137/SRR18636137	gs://sra-pub-zq-108/SRR18636137/SRR18636137.lite.1	A_13	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-13	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	20 weeks					no		PRJNA819887	SAMN26938266	SRX14743288	SRR18636138	SRA1397993	SRS12504851	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony E_23	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145617_S57_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	37454249	7565758298	2331873210								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636138/SRR18636138.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636138/SRR18636138	gs://sra-pub-zq-108/SRR18636138/SRR18636138.lite.1	E_23	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	22 weeks					no		PRJNA819887	SAMN26938265	SRX14743287	SRR18636139	SRA1397993	SRS12504849	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony A_8	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145615_S56_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	35448831	7160663862	2216604924								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR018/18636/SRR18636139/SRR18636139.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636139/SRR18636139	gs://sra-pub-zq-101/SRR18636139/SRR18636139.lite.1	A_8	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	22 weeks					no		PRJNA819887	SAMN26938264	SRX14743286	SRR18636140	SRA1397993	SRS12504848	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony A_8	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145613_S55_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42448413	8574579426	2641834250								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636140/SRR18636140.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636140/SRR18636140	gs://sra-pub-zq-108/SRR18636140/SRR18636140.lite.1	A_8	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938263	SRX14743285	SRR18636141	SRA1397993	SRS12504846	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony A_20	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145611_S54_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	38187878	7713951356	2371772975								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636141/SRR18636141.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636141/SRR18636141	gs://sra-pub-zq-108/SRR18636141/SRR18636141.lite.1	A_20	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938262	SRX14743284	SRR18636142	SRA1397993	SRS12504845	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony A_20	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145609_S53_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42356962	8556106324	2630326535								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636142/SRR18636142.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636142/SRR18636142	gs://sra-pub-zq-108/SRR18636142/SRR18636142.lite.1	A_20	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	21 weeks					no		PRJNA819887	SAMN26938244	SRX14743283	SRR18636143	SRA1397993	SRS12504847	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Head-Thorax colony A_26	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145573_S35_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	38701717	7817746834	2405000665								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18636/SRR18636143/SRR18636143.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636143/SRR18636143	gs://sra-pub-zq-101/SRR18636143/SRR18636143.lite.1	A_26	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938261	SRX14743282	SRR18636144	SRA1397993	SRS12504844	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony C_29	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145607_S52_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42438778	8572633156	2626945635								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:41	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18636/SRR18636144/SRR18636144.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636144/SRR18636144	gs://sra-pub-zq-108/SRR18636144/SRR18636144.lite.1	C_29	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
